,smiles,mp
189966,N#Cc1cc(N2CCC(c3cc(Cl)cc(Cl)c3)(C(F)(F)F)C2)ccc1F,185.0
98002,CCOC(=O)c1c(Cn2cncn2)nc2cc(OC)c(OC)cc2c1-c1ccc(O)c(O)c1,123.0
47614,O=[N+]([O-])c1ccc(OCc2ccc3ccccc3n2)cc1,142.5
37376,CN1CCN(C(=O)C(=O)Nc2cc(C#N)ccc2O)CC1,256.0
33494,COc1cccc(-c2nc3c([nH]2)C(C)(C)CS(=O)(=O)CC3(C)C)c1,218.0
91526,CCCc1nc(N)c(C(=O)OCC)[nH]1,112.5
118190,CCOC(=O)Cc1sc(Sc2cc3ccccc3c(Cl)n2)nc1C,116.0
167196,CCOC(=O)c1cn(Cc2ccc(Oc3ccccc3)cc2)nc1OCc1ccc(OCc2nc(-c3ccccc3)oc2C)c(OC)c1,127.5
17910,COC(=O)c1ccccc1-c1cc(-c2ccc(OC)cc2)on1,97.25
28929,O=C1NC(=O)C(c2ccccc2)(c2ccc(Br)cc2)N1,238.0
43266,CC(=O)c1ccc(SCc2cc3c(cc2O)CCCO3)cc1,192.5
125702,N#Cc1ccc(Cc2cccc3c2CCN(Cc2cncn2Cc2ccc(C#N)cc2)C3)cc1,195.5
42878,CCOC(=O)c1cnc2c(cnn2CCC(C)C)c1O,67.5
167966,Nc1ncc(C#Cc2ccc(Cl)cc2)c(N2CCOCC2)n1,193.5
116970,O=C(OC1CCN(Cc2ccccc2)CC1)c1cccc([N+](=O)[O-])c1,230.0
70884,O=C1CCCN1C(=O)Oc1ccccc1,120.75
119236,COc1ccc(-c2ccc(C(N)=O)cc2)cc1OCCCCc1ccccc1,181.0
101065,COC(=O)c1c(Cl)nc2cc3c(cc2c1CCl)OCCO3,131.0
75371,CCCCCCCCCCCCCCCCCCNC(=O)OCC(CN)NC(=O)OC,128.5
13464,O=C1c2cccc3cccc(c23)C(=O)N1CCN1CCN(CCO)CC1,165.5
4489,O=C(O)c1ccccc1Oc1ccccc1-c1ccccc1,94.1
89183,CCCc1c(OCCCCCOc2ccccc2OCC(=O)O)ccc2c1OCCC2=O,98.5
82968,O=C(c1ccc(-c2ccc(CBr)cc2)cc1)c1ccc(Cl)cc1Cl,92.0
157014,CCCc1nc2c(N)ncc(Br)c2n1CCOCCN,115.5
29301,COC(=O)c1ccc(C(C)(C)CO)cc1,44.5
51021,Cc1c(-c2ccc(C3CCCCC3)cc2)nc2ccc(F)cc2c1C(=O)O,319.5
110920,Cc1oncc1C(=O)c1ccccc1[N+](=O)[O-],105.0
95355,CCC(CC)(CO)CCCS(=O)(=O)/N=C/N(C)C,87.5
176089,Cc1c(Br)c2c(c(C)c1NC(=O)CC(C)(C)C)C(c1ccc(C(C)C)cc1)CS2(=O)=O,212.0
145259,O=C(O)CCn1c(=O)c2ccccc2n(CCCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)c1=O,107.5
196912,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](N(CCCNC(=O)CCNC(=O)CNC(=O)OCC5c6ccccc6-c6ccccc65)C(=O)OC(C)(C)C)CC[C@]4(C)[C@H]3CC[C@]12C,113.0
147510,COc1cccc(Cl)c1CBr,45.5
24140,Cc1ccc(S(=O)(=O)NC(C)(C)C)s1,89.0
204776,O=c1nc(-c2ccc(F)cc2)c2ccccc2[nH]1,296.0
176550,Cc1noc(C)c1S(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)C=C(c1c(O)c3cc(F)ccc3n(CCC3CC3)c1=O)N2,153.5
194711,Fc1cccc(CSc2nnc(-c3ccc4occc4c3)o2)c1,112.5
14431,CCCCOc1cc(C(=O)N(C)C)cc(S(N)(=O)=O)c1Cc1ccccc1,200.0
71808,Sc1nc(CCCc2cc(Cl)cc(Cl)c2)c[nH]1,98.5
162697,CCCn1cc(-c2c(-c3ccccc3F)nn3ccncc23)ccc1=O,127.5
68456,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)C(c4cc5cc(Cl)ccc5o4)C3)cc21,248.5
153220,CCOCCOc1ccccc1COc1ccc2c(c1)C=C(C(=O)Nc1ccc(CN(C)C3CCOCC3)cc1)CCS2(=O)=O,134.0
208461,CNC(=O)c1cccc(Br)c1,126.1
176705,CCN1C(=O)NC(Cc2c[nH]c3ccccc23)C1=O,168.5
140884,CC(C)(CO)COc1c(-c2ccc(S(C)(=O)=O)cc2)cnn(-c2ccc(F)c(F)c2)c1=O,161.5
113723,Cc1c(-c2ccccc2)[nH]c(=O)n1C1CCN(Cc2cccc3c2OCO3)CC1,244.5
63627,Cc1scc2c1N(C(=O)NCCN1CCC(CCCC3CCCN3C)CC1)c1ccccc1NC2=O,145.5
150997,O=C=N[C@@](O)(COCc1ccccc1)C(=O)O,131.5
206848,O=C(O)Cc1cccc(OCCCCc2cc(-c3ccc(C(F)(F)F)cc3)no2)c1,134.5
216680,O=C(CSc1ncccn1)C12CC3CC(CC(C3)C1)C2,100.5
45288,CN(C)CCNC(=O)N1CCC(S(=O)(=O)c2ccc(Cl)cc2)C1,131.75
145942,NCCc1c[nH]c2cc3c(cc12)C(=O)NCC3,84.0
124546,Cc1ccc(N=C2NCCN2)cc1NS(C)(=O)=O,124.65
79386,CC(=O)NC1(C)CCCc2nc(OCc3ccccc3)ccc21,153.5
155854,COc1ccc([N+](=O)[O-])c(Nc2ccc3[nH]ncc3c2)n1,207.0
220095,Cn1cc(-c2cccc(N3Cc4cc(C(C)(C)C)ccc4C3=O)c2CO)cc(Nc2ccncn2)c1=O,217.0
34816,COC(=O)c1cc2cc(OCc3cccnc3)ccc2s1,126.5
154498,CC(C)(C)NS(=O)(=O)c1ccccc1OC(F)(F)F,137.0
152174,O=C(NC(=O)C(c1ccccc1)c1ccccc1)C1CC1,178.0
56184,CCOC(=O)N=P(c1ccccc1)(c1ccccc1)c1ccccc1OC,81.5
167714,O=C(O)c1ccccc1OCCN1CCC(c2cn(Cc3ccco3)c3cc(F)ccc23)CC1,174.5
3479,N#Cc1c2ccccc2nc2ccc(Cl)cc12,208.0
190139,CC(C(O)=S)C(c1ccccc1)(c1ccccc1)c1ccccc1,180.0
217420,CNC(=O)c1ccnc(NC(=O)N2CCC3(CC2)Cc2ccccc2C3)c1,230.0
126269,Cc1cc2c(cc1Cl)N(C(=O)Nc1ccc(C)c(-c3cccnc3)c1)CC2,202.5
192829,COc1cc2c(cc1O)CCN(Cc1cccc(C#N)c1)C2,134.0
128294,CCCC1=NN(c2cccnc2)C(=O)/C1=C/Nc1ccccc1CC,143.9
207483,Cc1cccc(C)c1CNc1cc(S(=O)(=O)N(C)C)cc2c1nc(C)n2C,237.5
119651,CCC(C)(CC)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,153.0
173639,CS(=O)(=O)c1cncc(-c2nc(=O)c3ccccc3s2)n1,232.5
64521,NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,241.5
181551,COc1ccc(/C=C/C(=O)N2CC(CCl)c3c2cc([N+](=O)[O-])c2cc(S(=O)(=O)NCCO)ccc32)cc1,250.5
130657,O=C(O)CNC(=O)c1nc(Cl)c2ccc(OCc3ccccc3)cc2c1O,210.5
7849,CCCCCc1c([N+](=O)[O-])cc([N+](=O)[O-])c2nc(C(F)(F)F)[nH]c12,87.0
127248,O=[N+]([O-])c1cccc2c(CO)ccnc12,148.0
157173,CC(C)(C)c1cc(C(c2ccc(F)cc2)N2CCCCC2)c(O)c(C(C)(C)C)c1,135.5
39227,CC(C)(CO)Cc1ccccc1,35.0
208747,COc1cc2c(cc1O)OCC(c1ccc(O)cc1)C2,159.0
80812,CCCc1c(OCCCOc2ccc(C(=O)CCC(=O)O)c(Cl)c2Cl)ccc(C(C)=O)c1O,121.0
122962,CCn1c(COCc2ccc(OC)cc2)nc(C(C)C)c1Sc1cc(Cl)cc(Cl)c1,120.5
194163,N#Cc1cccc(NC(=O)NCc2cccc3c2CN(C2CCC(=O)NC2=O)C3=O)c1,331.5
13852,Cc1nc2nc(Cl)c(Cl)nc2s1,59.0
5357,c1ccc2sc(C3CCNCC3)cc2c1,83.0
192859,COc1cc2c(cc1O)CCN(C(=O)c1cccc(C#N)c1)C2=O,197.5
211244,Oc1c2c(nn1-c1nc3ccccc3[nH]1)CCc1ccccc1-2,205.5
209614,CCCCCS(=O)(=O)NC/C=C/c1ccc(OCCOC)cc1Oc1ncc(C(F)(F)F)cc1Cl,106.25
141243,CC1(C)CCC(C)(C)c2cc(-c3cc(-c4ccc(C(N)=O)cc4-c4ccc(O)cc4)ccc3-c3ccccc3)ccc21,231.0
26019,CCc1c(C)[nH]c2c1C(=S)C1CNCCC1C2,192.0
213591,CCOC(=O)Cc1csc(-c2cc3cccc(N(C)S(=O)(=O)c4cccs4)c3[nH]2)n1,117.5
102276,Cc1ccccc1S(=O)(=O)Nc1onc(C)c1Br,94.5
17191,Cn1c(=O)c(S(C)(=O)=O)c(O)c2ccccc21,170.5
37281,O=C1c2ccccc2C(=O)N1CC(=C(Br)Br)c1ccccc1,154.5
214291,O=C1c2cc3nnn(C4CCC4)c(=O)c3cc2OC2CCCN12,217.0
201781,CN1C(=O)Cn2cc(C(=O)NCc3ccc(Cl)cc3)c(=O)c3cc(CN4CCOCC4)cc1c32,213.5
177525,CCCN1CCN(CCCOc2ccc3nc(C#N)nc(NCC(C)(C)C)c3c2)CC1,103.0
119966,O=C1c2ccccc2C(=O)N1CC(=O)N1c2ccccc2N(Cc2cccc(OCc3ccccc3)c2)C(=O)[C@H]2CCC[C@H]21,197.0
211191,Nc1cccc(C(=O)Nc2ccc(-c3ccc(C(=O)N4CCN5CCC4CC5)o3)cc2)c1,250.5
35937,N#Cc1cccc2c1CCCc1ccccc1-2,110.0
95200,CC1(C)C=C(n2cccnc2=O)c2cc(C#N)ccc2O1,251.0
214883,COC1CCN(C/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCC2CC2)CC1,129.5
78036,COC(=O)CC1(O)CC2CCC1(CS(=O)(=O)N1CCC3(C=Cc4ccccc43)CC1)C2(C)C,82.0
68893,CCOC(=O)N/C(=N\CCCc1c[nH]cn1)NCCSCc1ccccn1,60.5
181839,C[C@@H](c1ccccc1)N1Cc2cncn2C(c2ccc(C#N)cc2)C1=O,157.5
865,CNC(=O)C(C)c1ccc2c(c1)CCc1ccccc1C2=O,140.0
138887,COc1ccc(CNc2cc(C(=O)Nc3ccccc3)ccc2OC)cc1,173.5
129050,CO/N=C(/c1ccccc1COc1ccc(Cl)cc1)c1ncnn1C,113.5
40333,COc1ccc2c(c1)N1CCOCC1CN=C2c1ccco1,131.0
145375,CN1CCN(CC(=O)Nc2cccc3c2C(=O)c2c-3n[nH]c2-c2ccc(N3CCOCC3)cc2)CC1,258.0
69271,O=S(=O)(N/N=C(\Cl)c1cc(Cl)ccc1Cl)c1ccccc1,134.0
195155,Cc1nc(-n2ccc(-c3ccc(Cl)cc3)cc2=O)sc1C(=O)NCc1ccccc1,266.0
184722,O=C1C(=O)c2ccccc2C2=C1SCC1(CCN(CCCOc3ccccc3)CC1)O2,128.0
161623,CC1(C)COc2ccc(CC(N)C(O)c3cccc(Cl)c3)cc21,84.5
178583,Cc1nc2cc(Oc3cc(-c4ccc(C(F)(F)F)cc4)ccn3)ccc2s1,162.0
99317,CCCC(O)c1cnc2nc(C)c(OCC)cc2c1Nc1ccc(OC)cc1,122.0
61618,O=C(O)C(CC(=O)N1CCOCC1)Oc1ccccc1,150.5
177302,OCCn1cc(-c2ccccc2)c(OCc2ccccc2)n1,115.0
56902,NC(=S)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Cl)cccc1-2,247.5
10458,CCOC(=O)[C@H](C)NC(=O)N(C)N,78.25
107153,O=C1c2ccccc2-c2c1c1ccccc1c(=O)n2CCNCCO,184.0
108075,CC(C)C[C@@H](OS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,61.0
97906,COc1cncnc1N1CCN(CCCc2c[nH]c3ccc(CNS(C)(=O)=O)cc23)CC1C,212.0
60404,NC(=O)CNC(=O)CN1CC(O)CC1=O,159.0
133667,Cc1ccc(-c2ccc3c(c2)C=C(C(=O)Nc2ccc(CNC4CCCCC4)cc2)CCO3)cc1,183.5
5388,CN1CCN(c2ccc(C(=O)c3ccccc3)cc2[N+](=O)[O-])CC1,230.5
83127,CCc1noc(-c2cn(-c3ccccc3OCc3ccccc3)cn2)n1,106.0
28225,COC1CCc2oc3ccc(Br)cc3c(=O)c2C1,140.5
105745,CCCCCCC1CC(=O)C2=C(C1)NC(=O)CC2,143.0
121805,CCCCCCCNC(=O)Nc1ccc(N(C)C)cc1C(=O)NCC1CCN(C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CC1,216.0
11743,Cc1cccc(C2CCN(C(=O)Oc3ccccc3)CC2)c1,128.5
190064,Cc1cc(OCc2c(-c3c(Cl)cccc3Cl)noc2C(C)C)cnc1Oc1ccc(C(=O)O)cc1,75.0
147069,c1ccc(-c2n[nH]c3c2sc2ccccc23)cc1,237.0
2895,CN1c2cscc2C(=O)N(CCN2CCOCC2)c2ccccc21,110.0
165941,COCOc1c(Br)cccc1-c1ccc2c(c1)C(C)(C)CCC2(C)C,74.0
139175,CC1(N2C(=O)c3cccc([N+](=O)[O-])c3C2=O)CCC(=O)NC1=O,265.75
44769,O=C1NC(=O)C2(CCOc3c([N+](=O)[O-])cc(F)cc32)S1,193.0
100655,CCn1c(=O)c2c(nc(/C=C/c3ccc(O)c(C)c3C)n2C)n(CC)c1=O,241.1
191221,O=C1Nc2ccccc2C12COc1ccc3c(c12)N(Cc1ncccc1C(F)(F)F)ON3,213.5
96411,COc1ccccc1Cc1ccc(-c2cnn3c(O)ncnc23)cc1,251.0
162515,CCOC(=O)c1cnoc1-c1cc(C)cs1,59.5
102764,O=c1oc(-c2ccc(OCCCC(F)(F)F)cc2)nn1CCO,118.0
178640,CCOC(=O)CN(N)C(=O)Nc1ccccc1C(=O)C1CCCCC1,109.0
160401,O=c1oc2cc(O)c(O)c([N+](=O)[O-])c2c2c1CCCC2,246.5
222314,CC(C)[C@H](NC(=O)N(C)Cc1nccs1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)N(C)Cc1nccs1)C(C)C,147.0
150439,Cn1cc(C(=O)NCc2ccc(Cl)cc2)c(=O)c2cc(CN3CCOCC3)cc(I)c21,157.0
183061,CCNC(=O)c1ccc(-n2nnc(C(=O)NC3CC3)c2CS(=O)(=O)c2ccccc2)cc1,170.5
102229,COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(CBr)C2=O,158.0
62538,Cn1c(C(F)(F)F)cc(=O)n(-c2cc(C3(C)CC=CO3)c(Cl)cc2F)c1=O,146.0
92272,CCCCc1nc2cc(C)c(C)cc2n1Cc1ccc(C(=O)O)cc1,220.0
162833,CCOC(=O)c1c(OC)c2cc(Cl)ccc2c(=O)n1C,122.5
190332,O=C(c1ccncc1)c1cc(-c2ccncc2)c(N2CCOCC2)s1,124.0
118389,COC(=O)NC1(C)CN(C(=O)Nc2ccc(C(F)(F)F)cc2)N=C1c1ccc(Cl)cc1,180.0
10159,Cc1ccc([N+](=O)[O-])cc1N1C(=O)c2ccc(C(N)=O)cc2C1=O,229.5
195261,NC1=CCC(c2nc3c(-c4cnn(-c5ccc(F)cc5)c4)cccn3n2)(C2CCNCC2)C=C1,246.0
174166,OC[C@H]1O[C@@H](n2c(Cl)c(-c3ccsc3)c3cc(Cl)c(Cl)cc32)C[C@@H]1O,144.5
87454,COc1ccc(C(=O)NCCCSc2ccncc2)cc1,121.5
136459,O=C(O)c1ccc(S(=O)(=O)Oc2ccc(-c3ccc(-c4c(C(=O)c5ccccc5)oc5ccccc45)cc3)cc2C2CCCC2)cc1O,106.5
134379,C=CC(=O)OCCCOc1ccc(-c2ccc(C#N)cc2)cc1,70.0
116922,CC(Oc1ccc(Br)cc1)c1ccnc2ncnn12,122.5
112530,O=c1ccn(-c2cc3[nH]c(=O)c(=O)[nH]c3cc2C(F)(F)F)cc1,415.0
94501,CCCCCCCCCCCCCCCCCCOc1cc(OCCCCCCOc2ccc(OCc3ccccc3)cc2)cc(C(=O)OCc2ccccc2)c1,61.0
84635,CCOC(=O)C1=C(c2cccc(Cl)c2Cl)N(C(=O)OCC)C(=O)NC1C,140.25
13894,COc1ccc(C(=O)C2=C(c3ccccc3)c3ccccc3S2=O)cc1,119.0
74399,CN(NC(=O)OC(C)(C)C)C(=O)C(C)(C)ON1C(=O)c2ccccc2C1=O,142.5
43521,OCC(O)(c1ccccc1)C(Cl)c1ccccc1,108.5
175967,CC(C)c1ccc(C2COc3ccc(NC(=O)CC(C)(C)C)cc32)cc1,119.5
99931,O=C(CN1C(=O)c2ccccc2C1=O)Nc1ccccc1Cc1ccccc1,232.0
62772,ClCCCOc1ccc(-c2nc3ccccc3s2)cc1,142.0
52281,O=C(Nc1ccc(Oc2ccc(Cl)cc2)cc1)Nc1nonc1-c1ccccc1,195.0
150518,CCOC(=O)c1cccc(-c2nc(-c3cc(C)oc3C)cs2)c1,100.5
198084,CCCCCCCCCCCCc1csc(-c2c(Cl)c(Cl)c(-c3cc(CCCCCCCCCCCC)cs3)c3nsnc23)c1,79.5
211906,O=C(Nc1ccc(Oc2ccccc2)cc1)Nc1ccc(C(F)(F)F)cc1,212.0
148031,CCC1(CC)CN(C(C)(C)C)C(=O)C(C)(CC)N1OC(C)(C)C#N,79.0
191894,CS(=O)(=O)c1ccc(C(CC2CCCC2)c2nc(Br)c(C(=O)C3CC3)[nH]2)cc1,160.5
170171,O=[N+]([O-])c1ccc(SCc2cnc3ccccn23)cc1,174.5
12254,CNc1cccc([N+](=O)[O-])c1C#N,204.5
61447,O=c1c(-c2ccccc2Cl)coc2cc(OCc3nnn[nH]3)cc(Cl)c12,193.5
117786,CN(C1CC(C)(C)NC(C)(C)C1)C1CC(C)(C)NC(C)(C)C1,52.0
122978,CNC(=S)OCc1nc(C(C)C)c(Sc2cc(Cl)cc(Cl)c2)n1C,120.0
178326,NC(=O)c1[nH]c2ccccc2c1-c1ccc(NC(=O)Nc2ccccc2)cc1,233.0
6445,N#C/C=C/c1ccc(C(=O)Cl)cc1,154.0
84675,CC1=C(C(=O)OC(C)C)C(c2cccc(Cl)c2Cl)N(C(=O)OC(C)C)C(=S)N1,180.0
91341,O=S(=O)(NC1CCCCC1)c1ccc(Cn2cnc3ccccc32)cc1,192.5
128066,CNc1nc2c(cc1NC(=O)N1CCN(c3cc(OC)cc(OC)c3)CC1)CCC2,149.0
38608,Fc1ccc2[nH]cc(CCc3ccncc3)c2c1,128.0
155819,O=CNC1=CCc2cc(Cl)ccc21,155.0
118087,O=C(O)CC1CCC(N2CCN(CCNc3ccncc3)CC2)CC1,220.0
102762,Nc1nc(N)nc(OCc2ccccc2)n1,184.5
135529,CS(=O)(=O)OCCCc1ccccc1OCc1coc(/C=C/c2ccccc2)n1,93.5
158809,O=C(Nc1ccc(Cl)cc1)c1ccccc1-c1cccc(F)c1,157.0
182786,COC(=O)CCC#Cc1cc(Cl)ccc1NS(=O)(=O)c1ccc(-c2ccccc2)cc1,93.0
204437,Nc1ncc(-c2ccc(=O)[nH]n2)c(-c2cccnc2)n1,256.0
16785,C=CC(=O)NC(=O)NCCS(=O)(=O)C=C,178.0
177268,Nc1cc(Cl)ccc1-c1noc(=O)[nH]1,160.0
208639,CCC(=O)Nc1c(-c2c(F)cc(F)cc2F)c(Cl)nc2ncnn12,163.5
81998,O=C(Oc1cc[nH]c(=O)c1)c1ccc([N+](=O)[O-])cc1,255.5
205146,CC(C)C1C(F)=CC=CC1(N)c1nc(Nc2ccc(CCn3ccnc3)cc2)ncc1Cl,116.0
30700,Ic1cccc(/C=C/c2ccccc2)c1,96.0
200686,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1O,299.0
105244,CCN1c2ccccc2N(C)C(=O)c2cccnc21,108.5
14087,CCn1nc(O)nc1SC,85.0
77086,COCCCCCCCCCCCC(=O)O,46.0
117825,CSc1ncncc1C(c1ccccc1F)C(C)(C)C(=O)O,204.5
80172,COc1ccc(-c2nc(O)c(-c3ccccc3)s2)cc1,219.5
149931,CS(=O)(=O)c1ccc(-c2cc(=O)n(CC3CCC3)nc2-c2ccc(F)cc2)cc1,75.0
79395,O=c1ccc2c(n1CCc1ccccc1)CCCC2NCCc1ccc(Cl)c(Cl)c1,121.0
143127,O=C(O)CN1CCCC(n2nc(-c3c(-c4ccccc4)nn4ccccc34)ccc2=O)C1=O,147.5
78022,CC(=O)N(C#N)C1(c2ccc(OCc3ccc4ccccc4n3)cc2)CCCCC1,90.0
127591,C[C@@H](NC(=O)NCCCCC1CCSS1)C(=O)O,132.5
145102,O=C1CC(c2cccc(-n3ccnc3)c2)=Nc2cc(N3CCC(O)CC3)c(-c3ccc(F)cc3)cc2N1,239.0
61841,O=c1cc2c(nn1-c1ccc(Cl)cc1)-c1cc(Cl)ccc1SCC2,216.0
169115,O=C(Nc1cccnc1)c1ccc(OC(F)F)c2oc3ccccc3c12,210.0
44746,COc1ccn(O)c(=O)c1,174.5
108464,CCn1ncc2c(NCc3ccc(OC)c(OC)c3)c3ccccc3nc21,170.0
167749,COC(=O)OC[C@@H]1CC(c2ccc(-c3ccc(N4C[C@H](Cn5ccnn5)OC4=O)cc3F)cn2)=NO1,205.0
133215,COC(=O)CC(C(=O)OC)c1ccccc1,55.0
52003,Cc1cccc(C)c1N(CCCc1cccnc1)C(=O)CC(C)N1C(=O)c2ccccc2C1=O,170.0
76692,CC(C)c1sc(F)c(N2C(=O)C3CCCCN3C2=O)c1C#N,61.0
109485,O[C@@H](CNCCOc1ccc2oc(-c3noc(C(F)(F)F)n3)cc2c1)COc1ccccc1,110.5
38637,CCOC(=O)N1Cc2ccnnc2C(NN=C(C)C)C1,172.5
176836,COc1ccc(CNC(=O)c2cnc(SC)nc2NC(C)C)cc1,176.5
152729,CC(C)(C(=O)O)n1nc2ccc(NCCCN3CCC(OC(c4ccccc4)c4ccccc4)CC3)nn2c1=O,183.0
640,CS(=O)(=O)c1nc(O)nn1-c1ccccc1,174.0
210498,CCc1cccc(C)c1CNc1cc(OC)nc(NC)c1[N+](=O)[O-],148.0
165558,Cc1nc(-c2ccc(Cl)cc2)n(-c2ccc(S(C)(=O)=O)cc2)n1,184.5
131178,CCOC(=O)c1cc2c3c(ccc2[nH]1)OC[C@H](CO)O3,152.5
215933,CCOC(=O)c1cn(Cc2cn(-c3ccc(N4CC(CNC(=O)OC)OC4=O)cc3F)nn2)nc1N,99.0
182312,CC(NC(=O)OC(C)(C)C)c1cc(F)c(N)c(I)c1,89.0
59883,CCOC(=O)/C(=N\OC12CC3CC(CC(C3)C1)C2)c1csc(N)n1,152.5
6284,CC1(C)C(=O)c2c(cc(OCC(=O)O)c(Cl)c2Cl)C1c1ccccc1,163.75
219601,C[C@H]1CN(C(=O)OC(C)(C)C)CCCN1S(=O)(=O)c1ccccc1[N+](=O)[O-],113.5
152404,C#CCCCC1(S(=O)(=O)c2ccc(C)cc2)SC(=O)NC1=O,226.0
65795,OC(CNCCc1ccsc1)c1ccccc1,75.0
178445,CNc1nc2c(s1)C(=O)CCC2,181.0
159066,CCc1c(Cc2ccccc2)n(COCCO)c(=O)[nH]c1=O,121.0
140988,Cc1cc(-c2ccc(C(F)(F)F)cc2)nc(Oc2cccc(C(F)(F)F)c2)n1,125.5
164989,CCCN(C1=C(O)CC(C2CCCC2)(C2CCCC2)OC1=O)c1cccc(NS(=O)(=O)c2ccccn2)c1,106.0
161990,COc1ccc(COc2c(C)c(C)c3c(c2C)C(c2ccc(N4CCOCC4)cc2)C(C)(C)O3)cc1,111.0
50742,COc1ccc2c(-c3cccc(F)c3)noc2c1Cl,149.5
101318,CCC(/C(C)=C/C(CNC(=O)c1cccnc1F)=N\O)[N+](=O)[O-],91.5
146615,Nc1nc2ccccc2c2c1ncn2CCCCNC(=O)COc1ccc(C(=O)c2ccccc2)cc1,85.5
97316,C=C(C)OC(=O)N1c2cnccc2NC(=O)C1C,236.0
107736,COc1ccc(CN(C)CCCOc2ccc(NC(=O)c3cccc4c(=O)c5ccccc5[nH]c34)cc2)cc1OC,130.0
59798,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCCC2CCCC(N3CCCC3)C21,83.0
104843,O=C1CC(c2ccccc2)c2cc(Br)ccc2O1,117.0
187561,O=C1C(=O)c2ccccc2C2=C1SCC(CN1CCC(CO)CC1)O2,201.0
112583,COC(=O)c1cn(C2CC2)c2c(OC)c(N3CCC(CN)(CF)C3)c(F)cc2c1=O,144.0
37466,COC(=O)CC1Oc2ccccc2Oc2ccccc21,73.0
2137,CC(=O)c1ccc(OC(C)(C)C(=O)O)c(Cl)c1,124.0
35649,CCOC(=O)c1nnc2n1-c1ccccc1C(c1ccccc1)=NC2,205.5
121270,N#Cc1ccc(C=O)c(-c2ccco2)c1,125.0
110689,BrCCCCCCCCn1nnc(-c2ccccc2)c1-c1ccccc1,90.5
56642,CC(C)(C)OC(=O)Cn1c(-c2ccccn2)nc2cccnc21,124.75
291,COc1ccc(C(=O)CCCCCBr)c(Cl)c1Cl,52.5
17847,Clc1ccc(C(c2ccccc2)c2ccccc2)cn1,70.25
50210,Cc1ccc([N+](=O)[O-])c(CO)c1C,49.5
94147,O=C(Nc1ccc(C(F)(F)F)cc1)C1CC(c2ccc(F)cc2)N(c2ccc(Cl)cc2)N1,52.5
20483,C#CCN(C(C)C)C(C)CC1=C2c3ccc(OC)cc3CCC2CCNC1=O,147.0
87713,COc1ccc(S(=O)(=O)Nc2cccc(C)c2NC(=O)c2ccc(F)cc2)cc1,205.0
15540,BrC12CCCC(C1)C1CCC2C1,58.0
90332,CC(=O)N1CCC(c2nc3n(C4CCCC4)[nH]c(C)c-3c(=O)n2)CC1,177.0
221062,CC(=O)OC12Oc3c(C(C)(C)C)cc(C(C)(C)C)cc3C1(OC(C)=O)C(=O)c1ccccc12,244.5
16679,NS(=O)(=O)c1cc(C(=O)O)cc(NCCC(O)CO)c1Oc1ccccc1,236.5
38520,O=C=Nc1c(Cl)c(Cl)cc(Cl)c1Cl,63.0
77982,O=C(CCSc1ccc2ccccc2c1)c1ccccc1,90.5
72192,CN(C)C(=O)Sc1ccc(C(=O)c2ccc([N+](=O)[O-])cc2)cc1,198.5
99809,CC1c2cc(C(C)(C)C)cc(C(C)(C)C)c2OP(Cl)Oc2c1cc(C(C)(C)C)cc2C(C)(C)C,196.0
88564,Nc1cc2c(cc1C(=O)c1ccccc1Cl)CCC2,91.0
213465,COc1cc2c(cc1-c1ccccc1)c1cc(-c3ccccc3)c(OC)cc1n2CCC(C)CCCC(C)C,119.0
44120,CCCCCc1ccc(-c2ccc(CC#N)cc2)cc1,80.0
142718,Cc1nc2ccc(C(=O)NS(=O)(=O)c3ccccc3)nc2n1Cc1ccc(COc2ccccc2)cc1Cl,204.0
45967,Cc1c(CON2C(=O)c3ccccc3C2=O)ncn1C(c1ccccc1)(c1ccccc1)c1ccccc1,221.5
149212,Cc1cc(NS(=O)(=O)c2ccc(Cl)cc2)cc(C)c1S(=O)(=O)C[N+](=O)[O-],161.0
5043,O=C(N[C@H](C(=O)N[C@@H](CO)COCc1ccccc1)C(Cc1ccccc1)C(=O)O)OCc1ccccc1,101.5
95108,CC(C)(C)c1cc(C(=O)Cl)cc(C(C)(C)C)c1,291.0
