SMILES,Tm
Cc1ccc(c(c1)N)[N+](=O)[O-],381.15
Cc1ccc(c(c1)C(=O)O)[N+](=O)[O-],408.15
Cc1ccc(c(c1)O)[N+](=O)[O-],328.15
Cc1c[nH]c(=S)[nH]c1=O,558.15
Cc1nc(no1)c2ccccc2,308.15
Cc1c(nc(s1)c2ccccn2)c3ccccc3,359.15
Cc1c(nc(s1)c2cccnc2)c3ccccc3,353.15
Cc1c(nc(s1)c2ccncc2)c3ccccc3,357.15
Cc1ccc2c(c1)nc[nH]2,388.15
Cc1ccc2c(c1)ccs2,307.15
Cc1ccc2c(c1)no[n+]2[O-],370.15
Cc1ccc2c(c1)nco2,316.15
CC1CC(=O)CC(=O)C1,401.15
CC1C(=O)NC(=O)N1,424.15
Cc1c(nc[nH]1)C=O,441.15
Cc1ccc2c(c1)cc[nH]2,333.15
Cc1cc(cc(c1)C(=O)O)C(=O)O,572.15
Cc1cc(cc(c1)C#N)C#N,437.15
Cc1cc(no1)C(=O)O,445.15
Cc1c(cno1)C(=O)O,420.15
Cc1cc(cnc1)C(=O)N,440.15
Cc1cc(cnc1)C(=O)O,486.15
Cc1cncnc1,303.15
Cc1cccc2c1nccn2,294.15
Cc1ccc(c(c1)C(=O)O)O,426.15
CSc1nnc(s1)S,410.15
Cc1ccc(s1)C(=O)O,410.15
CCCCCCSc1nnc(s1)S,348.15
c1cc2cc(c3cccnc3c2nc1)[N+](=O)[O-],476.15
c1cc2c(cc1[N+](=O)[O-])cn[nH]2,483.15
CCCNc1ccc(cn1)[N+](=O)[O-],368.15
c1cc(oc1C=O)[N+](=O)[O-],309.15
CC(=O)OC(c1ccc(o1)[N+](=O)[O-])OC(=O)C,363.15
c1cc(oc1C(=O)O)[N+](=O)[O-],460.15
c1cc(oc1C#N)[N+](=O)[O-],336.15
c1cc(oc1C(=O)Cl)[N+](=O)[O-],313.15
c1cc2c(cc1[N+](=O)[O-])nc[nH]2,482.15
c1cc2c(cc[nH]2)cc1[N+](=O)[O-],414.15
c1cc2c(cc1[N+](=O)[O-])CCN2,366.15
c1c(cc(cc1C(=O)O)[N+](=O)[O-])C(=O)O,535.15
COC(=O)c1cc(cc(c1)[N+](=O)[O-])C(=O)O,456.15
c1cc2cnccc2c(c1)[N+](=O)[O-],381.15
Cc1cc(cc(c1)[N+](=O)[O-])C,344.15
c1cc(c(cc1[N+](=O)[O-])C(=O)O)O,505.15
c1cc(sc1C#N)[N+](=O)[O-],317.15
c1cc(sc1C=O)[N+](=O)[O-],347.15
c1c(c(=O)[nH]c(=O)[nH]1)[N+](=O)[O-],573.15
COc1cc(cc(c1O)[N+](=O)[O-])C=O,449.15
CCCCC(CCCC)O,278.15
CCCCC(=O)CCCC,223.15
C1[C@@H]2C=C[C@H]1[C@H]([C@H]2CO)CO,357.15
c1cc(sc1)C(=O)CCCC(=O)O,369.15
c1ccc(cc1)c2nnc(o2)S,493.15
c1ccc(cc1)C=CC=CC(=O)O,438.15
c1ccc(cc1)CCCCC(=O)O,332.15
Cc1cc(cc(c1C)C)C(C)(C)C,305.15
Cc1cc(cc(c1I)C)C(C)(C)C,329.15
B(c1cc(ccc1OC)C(C)(C)C)(O)O,378.15
CC(C)(C)c1ccc(c(c1)C(=O)O)OC,348.15
Cc1c(cc(o1)C(C)(C)C)C(=O)O,365.15
Cc1cc(cc(c1)C(C)(C)C)C,251.15
CC(C)(C)c1cc(c(c(c1)O)O)O,408.15
CCCCCCC(CCCC)O,269.15
CCCCCCC(=O)CCCC,275.15
c1cc(ncc1C=O)N2CCCCC2,316.15
c1cc(ccc1C2=NNC(=O)CC2)Br,442.15
c1ccc2c(c1)c3ccccc3[nH]c2=O,564.15
CSc1c2c([nH]cn2)ncn1,495.15
c1cc(cc2c1cc[nH]2)C(F)(F)F,376.15
c1cc(ncc1C(=O)O)C(F)(F)F,465.15
c1cc(ncc1c2ccnc(c2)Cl)Cl,495.15
c1cc(nc(c1)Br)c2ccc(nc2)Br,441.15
CC1(OC(=O)C2(CC2)C(=O)O1)C,338.15
c1ccc2c(c1)c3c([nH]2)CCCCCC3,347.15
c1c2cc(c(=O)oc2c(cc1Br)Br)C(=O)O,496.15
COc1ccc2c(c1)c(c3ccc(cc3n2)Cl)Cl,437.15
Cn1c(c(c(=O)n(c1=O)C)C=O)NCCOC,410.15
CC(=O)NCCCCCC(=O)O,377.15
CC(=O)Oc1ccc2cc(ccc2c1)C(=O)O,494.15
CC(=O)c1ccc2c(c1)CCCC2,252.15
CC(=O)c1ccc2c(c1)OCCO2,356.15
CC(=O)c1ccc2c(c1)sc(=O)[nH]2,465.15
CC(=O)c1ccc2c(c1)oc(=O)[nH]2,509.15
CC(=O)c1ccc2c(c1)NC(=O)CO2,469.15
C(CCCO)CCN,330.15
Cc1ccc2cc(ccc2n1)N,463.15
Cc1c(ccc(n1)N)Br,354.15
Cc1c(ccc(n1)N)C#N,438.15
c1cc2c(cc1N)scn2,361.15
C(CCC(=O)O)CCN,484.15
c1cc(cc2c1cc[nH]2)N,346.15
c1cc(ncc1C(=O)N)N,520.15
c1cc2c(cc1N)C(=O)OC2,457.15
c1cc2cc(ccc2nc1)N,390.15
c1c([nH]c(=O)[nH]c1=O)N,633.15
Cc1c(=O)[nH]c(=S)[nH]n1,493.15
Cc1c(=O)[nH]c(=O)[nH]n1,486.15
c1c(=O)[nH]c(=O)[nH]n1,549.15
c1ccc(cc1)C(=O)CCCCCC(=O)O,358.15
c1ccc(cc1)CNc2c-3ncnc3nc[nH]2,504.15
c1ccc(cc1)COc2ccc3cc[nH]c3c2,388.15
B(c1ccc(nc1)OCc2ccccc2)(O)O,382.15
CC1(CCC(c2c1ccc(c2)Br)(C)C)C,309.15
c1cc(c(c(c1F)F)C=O)Br,314.15
c1cc(nc(c1)Br)c2cccnc2Cl,414.15
c1cc(c(nc1)Cl)c2ccc(nc2)Br,434.15
c1cc2c(cc1Br)NC(=O)CO2,496.15
Cc1ccc2cc(ccc2n1)Br,376.15
c1cc(cc2c1cc(cc2)Br)C(=O)O,567.15
c1cc(cc2c1cc(cc2)Br)O,401.15
CCCC(=O)c1cc2cc(ccc2oc1=O)Br,437.15
B(c1cnc(cc1C)Br)(O)O,437.15
c1cc(ncc1c2ccc(nc2)Br)Cl,517.15
c1cc2c(cc1Br)scn2,326.15
c1cc2c(cc1Br)cc(c(=O)o2)C(=O)O,468.15
C(CCC(=O)O)CCBr,307.15
c1cc(cc2c1cc[nH]2)Br,365.15
c1cc(ncc1C(=O)O)Br,457.15
c1c(c(cc2c1OCO2)Br)C=O,402.15
c1cc(nc(c1)Br)C=O,354.15
COc1cc(c(cc1OC)Br)C=O,423.15
Cn1c(=O)cc(n(c1=O)C)Cl,383.15
c1cc2c(cc1Cl)N(C(=O)CO2)CCC(=O)O,421.15
c1cc2c(cc1Cl)N(C(=O)CO2)CCC#N,404.15
COc1cc(nc(n1)OC)Cl,345.15
Cc1ccc(c(c1F)C(=O)N)Cl,424.15
Cc1ccc(c(c1F)C(=O)O)Cl,409.15
Cc1ccc(c(c1F)C#N)Cl,330.15
Cc1ccc(c(c1F)CO)Cl,330.15
Cc1ccc(c(c1F)O)Cl,321.15
c1[nH]c2c(n1)c(nc(n2)F)Cl,425.15
c1cc2c(cc1Cl)C=C(CO2)C(=O)O,516.15
Cc1c(ccc(n1)Cl)[N+](=O)[O-],329.15
Cc1c(ccc(n1)Cl)I,305.15
c1cc(ncc1CC(=O)O)Cl,447.15
c1cc2c(cc1Cl)c(cc(n2)C(F)(F)F)O,552.15
Cc1c(ncnc1Cl)O,475.15
c1c2c(cc(c1Cl)F)nc[nH]2,422.15
B(c1cc(c(nc1)Cl)C)(O)O,455.15
Cc1cc2c(cc1Cl)c(=O)cco2,444.15
c1cc2c(cc1Cl)C(=O)CCO2,375.15
c1cc(cc2c1cc[nH]2)Cl,362.15
c1cc(ncc1C(=O)N)Cl,488.15
c1cc(ncc1C(=O)Cl)Cl,323.15
c1c(c(cc2c1OCO2)Cl)C=O,389.15
c1c(c(cc2c1OCO2)Cl)CO,343.15
c1c(c(cc2c1OCO2)Cl)CCl,337.15
c1cc(nc(c1)Cl)C(=O)O,467.15
B(c1ccc(nc1)Cl)(O)O,429.15
c1cc(ncc1CO)Cl,321.15
c1cc2cc(ccc2nc1)Cl,308.15
c1cc(ncc1C(=O)O)C#N,465.15
Cn1c(c(c(=O)n(c1=O)C)C=O)N(C)C,412.15
CCOc1ccc2c(c1)sc(n2)S,472.15
B(c1ccc(nc1)OCC)(O)O,376.15
c1cc2c(cc1F)C(=O)CC2,331.15
COc1ccc(c(c1OC)C=O)F,319.15
Cc1ccc2cc(ccc2n1)F,327.15
c1cc2c(cc1F)C(=O)CCO2,388.15
c1cc(cc2c1cc[nH]2)F,349.15
c1cc(nc(c1)F)C(=O)N,409.15
c1cc(nc(c1)F)C(=O)O,414.15
c1cc(c(c(c1)F)C=O)O,311.15
c1cc(c(c(c1)F)C(=O)O)O,433.15
COc1cc(c(cc1OC)F)C=O,372.15
C=CCCCCC(=O)O,267.15
CCCCCCCCCCC(=O)CCCCC,310.15
Cc1cc(nc(n1)C)O,472.15
c1cc2c(cc1O)OCC2=O,514.15
c1cc2c(cc1O)C=C(CO2)C=O,438.15
c1cc(cc2c1cc(cc2)O)C(=O)O,522.15
Cc1cc(=O)oc2c1cc(cc2)O,521.15
c1ccc(cc1)c2cc(=O)c3cc(ccc3o2)O,508.15
c1cc(ncc1C(=O)O)O,588.15
COc1ccc2c(c1)C(=O)CC2,376.15
COc1ccc2c(c1)CCCC2=O,352.15
COc1ccc2c(c1)oc(=O)[nH]2,427.15
Cc1ccc2cc(ccc2n1)OC,337.15
COc1ccc2cc(ccc2c1)C=O,354.15
COc1ccc2cc(ccc2c1)C(=O)O,466.15
COc1ccc2c(c1)CCC(=O)C2,308.15
COc1ccc2c(c1)C(=O)CC(O2)c3ccccc3,415.15
COc1ccc2c(c1)c(=O)cc(o2)c3ccccc3,437.15
COc1ccc2cc[nH]c2c1,365.15
B(c1ccc(nc1)OC)(O)O,406.15
COc1ccc(cn1)C=O,324.15
COc1ccc2c(c1)cccn2,292.15
Cc1ccc2c(c1)CCCN2,308.15
Cc1ccc2c(c1)C(=O)CC2,331.15
Cc1cccc(n1)CO,306.15
Cc1ccc(=O)[nH]n1,417.15
Cc1cc(cc(=O)[nH]1)C(F)(F)F,403.15
CC(=CCCC(=O)C)C,206.15
Cc1ccc2c(c1[N+](=O)[O-])cccn2,390.15
Cc1ccc2c(c1)c(=O)c(co2)C#N,425.15
Cc1ccc2c(c1)ccc(=O)o2,349.15
Cc1ccc2cc[nH]c2c1,304.15
Cc1ccc2c(c1)[nH]cc2C=O,460.15
Cc1ccc(cn1)C(=O)N,470.15
Cc1ccc(cn1)C(=O)O,486.15
Cc1cccc(n1)C=O,304.15
Cc1cccc(n1)C(=O)O,402.15
Cc1ccc2c(c1)cccn2,251.15
Cc1cc(=O)[nH]c(=O)[nH]1,592.15
c1cc2cn[nH]c2cc1[N+](=O)[O-],454.15
c1cc2c(cc1[N+](=O)[O-])oc(=O)[nH]2,519.15
c1cc2c(cc1[N+](=O)[O-])scn2,448.15
c1cc(=O)oc2c1cc(cc2)[N+](=O)[O-],461.15
c1cc(cc2c1cc[nH]2)[N+](=O)[O-],416.15
c1cc2c(cc1[N+](=O)[O-])NCC2,341.15
c1cc2c(cc1[N+](=O)[O-])C(=O)OC2,416.15
c1c(c(cc2c1OCO2)[N+](=O)[O-])C=O,368.15
c1c(c(cc2c1OCO2)[N+](=O)[O-])CO,396.15
COc1cc(c(cc1OC)[N+](=O)[O-])C=O,406.15
c1ccc(cc1)CCCCCC(=O)O,291.15
Cn1c2c(cc(n2CCCOC)C(=O)O)c(=O)n(c1=O)C,439.15
c1cc2c(cc1C(F)(F)F)NCCC2,305.15
c1cc2ccc(cc2nc1)C(F)(F)F,339.15
Cc1cc(=O)oc2c1ccc(c2O)O,516.15
COCc1cc(=O)oc2c1ccc(c2)N,457.15
c1cc2c(cc(=O)oc2cc1N)C(F)(F)F,496.15
Cc1cc(=O)oc2c1ccc(c2)N,500.15
c1c[nH]c2c1cc(cc2N)Br,378.15
C(CCCN)CCC(=O)O,468.15
c1cc2cc[nH]c2c(c1)N,364.15
c1cc2cc[nH]c2nc1,378.15
c1c[nH]c2c1cc(cn2)C#N,501.15
c1ccc(cc1)C(=O)CCCCCCC(=O)O,354.15
c1ccc(cc1)COc2cccc3c2[nH]cc3,345.15
c1ccc(cc1)COc2cccc3c2[nH]cc3C=O,427.15
c1cc2c(cc1Br)CNCC2,307.15
c1cc(cc2c1ccnc2Cl)Br,397.15
c1cc2cn[nH]c2c(c1)Br,401.15
c1cc(cc2c1ccnc2O)Br,522.15
c1cc2c(cc1Br)SCC(=O)N2,485.15
c1cc2c(cc1C(=O)CBr)OCCCO2,349.15
c1cc2cc[nH]c2c(c1)Br,316.15
c1cc2c(c(c1)Br)NC(=O)C2=O,470.15
c1cc(cc2c1cc[n+](c2)[O-])Br,453.15
c1cc2c(cc1Cl)SCC(=O)N2,487.15
c1cc2c(ccnc2cc1Cl)O,553.15
c1cc2cc[nH]c2c(c1)Cl,331.15
CCN(CC)c1ccc2c(cc(=O)oc2c1)C,347.15
CCOc1ccc2c(cc(=O)oc2c1)C,388.15
CCOc1cccc2c1oc(c2)C(=O)O,471.15
CCOc1ccc2ccc(=O)oc2c1,363.15
c1cc2c(cc1F)[nH]c3c2CCNC3,497.15
c1cc(c2c(c1F)non2)S(=O)(=O)N,417.15
c1cc2cc[nH]c2c(c1)F,335.15
c1cc2c(c(c1)F)NC(=O)C2=O,467.15
c1ccc2c(c1)-c3cccc4c3c(ccc4)C2=O,446.15
CCCCCCCCCC(=O)CCCCCC,310.15
c1cc2c(cc1O)NC(=O)CC2,505.15
COCc1cc(=O)oc2c1ccc(c2)O,400.15
c1cc2c(cc(=O)oc2cc1O)C(F)(F)F,452.15
Cc1cc(n2c(n1)ncn2)O,556.15
c1cc(cc2c1ccc(=O)o2)O,503.15
c1ccc(cc1)C2CC(=O)c3ccc(cc3O2)O,461.15
c1ccc(cc1)c2cc(=O)c3ccc(cc3o2)O,519.15
c1cc(cc2c1ccnc2)O,500.15
COc1ccc2c(c1)SCC(=O)N2,458.15
Cc1cc(=O)[nH]c2c1ccc(c2)OC,479.15
Cc1cc(=O)oc2c1ccc(c2)OC,434.15
COc1cccc2c1oc(c2)C(=O)O,492.15
COc1ccc2ccc(=O)oc2c1,392.15
COc1ccc2c(c1)OC(CC2=O)c3ccccc3,361.15
COc1ccc2c(=O)cc(oc2c1)c3ccccc3,383.15
Cc1ccc(c2c1CCC2)O,354.15
Cc1ccc2cccnc2c1[N+](=O)[O-],459.15
Cc1cccc2c1[nH]cc2,357.15
Cc1cccc2c1[nH]cc2C=O,483.15
c1cc2cn[nH]c2c(c1)[N+](=O)[O-],460.15
c1cc2cc[nH]c2c(c1)[N+](=O)[O-],368.15
c1cc2cc([nH]c2c(c1)[N+](=O)[O-])C(=O)O,538.15
CCCCCCCCC(=O)CCCCCC,304.15
c1ccc(cc1)CCCCCCC(=O)O,293.15
CC(=O)Oc1cccc2c1nccc2,328.15
CC(=O)c1c(ccc2c1oc(=O)cc2)O,442.15
c1cc2ccc(cc2c(c1)N)O,481.15
C(CCCC(=O)O)CCCN,468.15
c1cc2cccnc2c(c1)N,338.15
C(CCCC(=O)O)CCCBr,312.15
c1cc2cccc(c2c(c1)C(=O)N)C(=O)O,541.15
Cc1ccc2cccc(c2n1)Cl,340.15
c1cc2c(cc(nc2c(c1)Cl)C(F)(F)F)O,412.15
c1cc2c(cc(nc2c(c1)F)C(F)(F)F)O,386.15
Cc1ccc2cccc(c2n1)O,345.15
c1cc2c(ccc(c2nc1)O)[N+](=O)[O-],453.15
COc1ccc2ccc(=O)oc2c1O,449.15
c1cc(c2c3c1CCCN3CCC2)O,407.15
c1cc2cccnc2c(c1)O,347.15
c1cc2ccc(nc2c(c1)O)C(=O)O,492.15
COc1cccc2c1CC(CC2)C(=O)O,415.15
COc1c2c(ccc(=O)o2)cc3c1occ3,421.15
Cc1cccc2c1nccc2,193.15
c1cc2cccnc2c(c1)[N+](=O)[O-],361.15
c1ccc(cc1)CCCCCCCC(=O)O,301.15
c1ccc2c(c1)c(=O)c3ccccc3[nH]2,634.15
c1ccc2c(c1)cc3ccccc3c2CCl,413.15
C[Si](C)(C)C1c2ccccc2-c3c1cccc3,370.15
c1ccc2c(c1)C(=O)c3ccccc3C2=O,558.15
c1ccc(cc1)C#Cc2c3ccccc3c(c4c2cccc4)C#Cc5ccccc5,528.15
c1ccc2c(c1)c(c3ccccc3c2Cl)Cl,486.15
CCOc1c2ccccc2c(c3c1cccc3)OCC,423.15
c1cc2ccc3cc4c(c5c3c2c(c1)cc5)CCCC4=O,447.15
Cc1c2ccccc2c(c3c1cccc3)C,456.15
c1ccc(cc1)c2c3ccccc3c(c4c2cccc4)c5ccccc5,524.15
c1ccc2c(c1)-c3ccccc3C(=O)C2=O,483.15
CC1(c2ccccc2Oc3c1cccc3)C,315.15
CC(=O)c1c2ccccc2cc3c1cccc3,347.15
c1ccc2c(c1)cc3ccccc3c2CO,436.15
c1ccc(cc1)C2(c3ccccc3-c4c2cccc4)Br,370.15
c1ccc2c(c1)cc3ccccc3c2Br,373.15
c1ccc2c(c1)-c3ccccc3C2Br,376.15
c1ccc2c(c1)cc(c3c2cccc3)Br,337.15
c1ccc2c(c1)cc3ccccc3c2Cl,377.15
C=CCCCCCCCCO,260.15
CCn1c2ccccc2c3c1cccc3,342.15
C#CC1(c2ccccc2-c3c1cccc3)O,383.15
c1ccc2c(c1)-c3ccccc3C2O,429.15
c1ccc2c(c1)-c3ccccc3C2=O,357.15
c1ccc2c(c1)-c3ccccc3C2=NN,425.15
c1ccc2c(c1)-c3ccccc3C2=NO,467.15
c1ccc2c(c1)-c3ccccc3C2=CC(=O)O,505.15
c1ccc2c(c1)-c3ccccc3C2CO,377.15
c1ccc2c(c1)-c3ccccc3C2COC(=O)Cl,335.15
c1ccc2c(c1)-c3ccccc3C2COC(=O)Oc4c(c(c(c(c4F)F)F)F)F,358.15
CCCCCCCCC(=O)CCCCCCCC,325.15
CC(C)n1c2ccccc2c3c1cccc3,393.15
Cc1c2ccccc2cc3c1cccc3,353.15
c1ccc2c(c1)cc3ccccc3c2[N+](=O)[O-],414.15
CCCCCCCCC#CCCCCCCCC(=O)O,318.15
C=Cc1c2ccccc2cc3c1cccc3,337.15
CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)O)C,434.15
c1cc2cccc3c2c(c1)CC3,367.15
c1cc2cccc3c2c(c1)C(=O)C3=O,531.15
CC=O,145.14999999999998
CCOC(C)OCC,173.14999999999998
CC(OC)OC,160.14999999999998
CC(=O)N,352.15
CC(=O)Nc1ccccc1,388.15
CC(=O)O,290.15
CC(=O)OC(=O)C,200.15
CC(=O)NN,337.15
CC(=O)CC(=O)Nc1ccccc1,358.15
CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)Br)OC(=O)C)OC(=O)C)OC(=O)C,360.15
CC(=O)NO,361.15
CC(=O)C,179.14999999999998
CC(=NO)C,335.15
CC(=NNC(=O)N)C,455.15
CC#N,226.15
CC(=O)c1ccccc1,293.15
CC(=O)Br,177.14999999999998
CC(=O)Cl,161.14999999999998
CC(=O)CC(OC)OC,190.15
c1ccc2c(c1)cc3ccccc3n2,382.15
C=CC=O,186.15
C=CC(=O)N,357.15
C=CC(=O)O,286.15
C=CC#N,189.15
C1C2CC3CC1CC(C2)C3,540.15
C1C2CC3CC1CC(C2)(C3)C#N,468.15
C1C2CC3CC1CC(C2)(C3)C(=O)Cl,324.15
C1C2CC3CC1CC(C2)(C3)C(=O)N,460.15
C1C2CC3CC1CC(C2)(C3)C(=O)O,448.15
c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,508.15
C(CCC(=O)N)CC(=O)N,499.15
C(CCC(=O)O)CC(=O)O,426.15
CCOC(=O)CCCCC(=O)O,302.15
C(CCC(=O)NN)CC(=O)NN,454.15
C(CCC#N)CC#N,275.15
C([C@H]([C@H]([C@H](CO)O)O)O)O,376.15
CCCSc1ccc2c(c1)nc([nH]2)NC(=O)OC,482.15
c1ccc2c(c1)C(=O)c3ccc(c(c3C2=O)O)O,561.15
CC(=O)OCC=C,279.15
CC(=O)CC(=O)OCC=C,188.15
C=CCO,144.14999999999998
C=CCBr,154.14999999999998
C=CCCl,138.14999999999998
C=CCOCC1CO1,173.14999999999998
C=CCI,174.14999999999998
C=CCN=C=S,193.15
CC(=C)C(=O)OCC=C,208.15
C=CCN,185.15
C=CCc1ccccc1,223.15
C=CCC1CCCC1,162.14999999999998
C=CCC(C(=O)O)C(=O)O,377.15
c1ccc(cc1)C(C#N)N2CCOCC2,342.15
c1ccc(cc1)C(C(=O)O)Sc2ccccc2,373.15
c1ccc(c(c1)C(Br)Br)C(Br)Br,389.15
c1ccc(cc1)C(C(=O)O)(F)F,348.15
CC(C)(c1ccccc1)C(=O)O,354.15
CC1=CCC(=O)O1,291.15
c1ccc(cc1)CC(CC(=O)O)C(=O)O,435.15
c1ccc(c(c1)C(C(=O)O)Br)Cl,380.15
c1ccc(cc1)/C=C(/C=O)Br,343.15
C([C@H]([C@@H]1[C@@H]([C@@H]2[C@H](O1)O[C@@H](O2)C(Cl)(Cl)Cl)O)O)O,456.15
c1ccc(cc1)/C=C(C#N)/C(=O)O,448.15
c1ccc(cc1)C(C#N)C2CCCCC2,327.15
CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,384.15
C([C@H]([C@@H]([C@@H]([C@@H](C=O)O)O)O)O)O,407.15
CC/C(=Cc1cccc(c1)[N+](=O)[O-])/C(=O)O,413.15
c1ccc(cc1)C(C(=O)O)F,353.15
CC(c1ccccc1)(C(=O)c2ccccc2)O,338.15
CC(C)C(c1ccccc1)C(=O)O,333.15
C/C(=Cc1ccccc1)/C(=O)O,353.15
CC(=C)c1ccccc1,250.15
c1ccc(cc1)c2cc(=O)c3ccc4ccccc4c3o2,431.15
c1ccc2c(c1)c(ccc2O)C3(c4ccccc4C(=O)O3)c5ccc(c6c5cccc6)O,512.15
c1ccc(cc1)/C=C(c2ccccc2)/C(=O)O,446.15
CC1=CC[C@@H]2C[C@H]1C2(C)C,211.15
Cc1ccc(cc1)CS(=O)(=O)Cl,350.15
CC1=CCC(CC1)C(C)(C)O,305.15
c1ccc(cc1)CS(=O)(=O)N,376.15
c1ccc(cc1)CS(=O)(=O)Cl,365.15
c1ccc(cc1)CS(=O)(=O)F,366.15
c1cc(cnc1)C2CCCCN2,282.15
c1ccc(cc1)N,267.15
COc1ccc(cc1)C(C(=O)c2ccc(cc2)OC)O,385.15
COc1ccccc1,236.15
c1ccc2cc3ccccc3cc2c1,489.15
c1ccc2c(c1)cc3ccccc3c2C#N,450.15
c1ccc(c(c1)C(=O)O)N,420.15
c1ccc(cc1)C=CCOC(=O)c2ccccc2N,338.15
c1ccc2c(c1)Cc3ccccc3C2=O,430.15
Cc1cc(=O)n(n1C)c2ccccc2,386.15
CCCCCCCCCCCCCCCCCCCC(=O)O,348.15
c1cc(ccc1O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,471.15
C(CCCC(=O)O)CCCC(=O)O,375.15
c1ccc(cc1)/N=N/c2ccccc2,340.15
c1ccc(cc1)/N=[N+](/c2ccccc2)[O-],308.15
c1ccc-2cccc2cc1,373.15
Cc1cc(c2ccc3c(cc(nc3c2n1)C)c4ccccc4)c5ccccc5,555.15
c1ccc(cc1)c2ccnc3c2ccc4c3nccc4c5ccccc5,493.15
CCCCCCCCCCCCCCCCCCCCCC(=O)O,349.15
c1ccc2c(c1)ccc3c2C(=O)c4ccccc4C3=O,443.15
c1ccc(cc1)C(Cl)Cl,257.15
c1ccc(cc1)/C=N/N=C/c2ccccc2,366.15
c1ccc(cc1)C(=O)N,400.15
c1ccc(cc1)C(=O)Nc2ccccc2,437.15
c1ccccc1,278.15
B(c1ccccc1)(O)O,490.15
c1ccc(cc1)S(=O)(=O)N,426.15
c1ccc(cc1)S(=O)(=O)O,321.15
c1ccc(cc1)S(=O)(=O)Cl,288.15
c1ccc(cc1)S(=O)(=O)NN,376.15
c1ccc(cc1)C(=O)NN,388.15
c1ccc(cc1)C(c2ccccc2)O,339.15
c1ccc(cc1)C(c2ccccc2)Br,312.15
c1ccc(cc1)C(c2ccccc2)Cl,292.15
c1ccc(cc1)C(c2ccccc2)N=C=S,332.15
c1ccc(cc1)C(c2ccccc2)N,285.15
c1ccc(cc1)C(=O)C(=O)c2ccccc2,368.15
c1ccc(cc1)C(c2ccccc2)(C(=O)O)O,423.15
c1ccc2c(c1)[nH]cn2,445.15
c1ccc2c(c1)cc3ccc4cccc5c4c3c2cc5,452.15
c1ccc2c(c1)cc(o2)C(=O)O,467.15
c1ccc2c(c1)c(co2)CC#N,312.15
c1ccc2c(c1)ccs2,303.15
c1ccc2c(c1)C=CS2(=O)=O,411.15
B(c1cc2ccccc2s1)(O)O,528.15
c1ccc2c(c1)cc(s2)C(=O)Cl,360.15
c1ccc2c(c1)cc(s2)C=O,304.15
c1ccc2c(c1)cc(s2)C(=O)N,450.15
c1ccc2c(c1)cc(s2)C(=O)O,512.15
c1ccc2c(c1)cc(s2)C(=O)NN,459.15
c1ccc2c(c1)cc(s2)CO,373.15
c1ccc2c(c1)c(cs2)CC(=O)O,383.15
c1ccc2c(c1)c(cs2)CC#N,337.15
c1ccc2c(c1)c(cs2)C(=O)O,448.15
c1ccc2c(c1)c3ccccc3nn2,431.15
c1ccc2c(c1)ccc3c2nccc3,323.15
c1ccc2c(c1)OCCOCCOCCOCCO2,353.15
c1ccc2c(c1)OCCOCCOCCOCCOCCO2,317.15
c1ccc2c(c1)non2,327.15
c1ccc2c(c1)no[n+]2[O-],342.15
c1cc2c(cc1C(=O)O)no[n+]2[O-],401.15
c1ccc(cc1)c2nc(nc(n2)N)N,500.15
c1ccc(cc1)C(=O)O,396.15
c1ccc(cc1)C(=O)OC(=O)c2ccccc2,315.15
c1ccc(cc1)C(C(=O)c2ccccc2)O,407.15
c1ccc(cc1)C#N,260.15
c1ccc(cc1)C(=O)c2ccccc2,322.15
c1ccc(cc1)C(c2ccccc2)(C(c3ccccc3)(c4ccccc4)O)O,450.15
c1ccc(cc1)C(=O)C(c2ccccc2)(c3ccccc3)c4ccccc4,455.15
c1ccc2c(c1)ncs2,275.15
c1ccc2c(c1)nc(s2)C(=O)Cl,387.15
c1ccc2c(c1)nc(s2)C=O,347.15
c1cc2c(cc1C#N)scn2,411.15
c1cc2c(cc1C(=O)O)scn2,521.15
c1ccc(cc1)C(Cl)(Cl)Cl,269.15
c1ccc(cc1)C(F)(F)F,244.15
c1ccc2c(c1)nco2,303.15
c1ccc(cc1)C(=O)Cl,272.15
c1ccc(cc1)C(=O)F,245.15
c1ccc(cc1)C(=O)CC(=O)c2ccccc2O,393.15
c1ccc(cc1)C(=O)CC#N,354.15
c1ccc(cc1)COc2ccc3ccccc3c2,370.15
c1ccc(cc1)COC(=O)Cc2cccc(c2)O,353.15
c1ccc(cc1)CC(=O)c2ccc(cc2)Br,384.15
c1ccc(cc1)CC(=O)c2ccc(cc2)Cl,378.15
c1ccc(cc1)COC(=O)c2ccc(cc2)O,385.15
c1ccc(cc1)COC(=O)c2cn[nH]c2N,395.15
c1ccc(cc1)COC(=O)c2ccc(nc2)O,453.15
CC(=O)OCc1ccccc1,222.15
c1ccc(cc1)CO,258.15
