,SMILES,Tm
12440,OC(CCCc1ccccc1)c1ccccc1,320.15
18044,N#CCC(N)=O,394.65
10043,O=C1CC2(C)C(=CC=C3C(OC(=O)C)=C(CC=C)C(=O)C(O)=C32)C(C)=C1C,366.15
23113,C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,368.15
8108,CCCCCCCCCCCCCCCCCCCCCCCCC,326.15
2473,c1cc(c(cc1O)Cl)O,375.15
6349,CC(=C)C(=O)OCC=C,208.15
4592,c1ccc(cc1)C(=O)Nc2ccc(cc2)N,402.15
20324,C/C(C)=NN=C(/C)C,260.65
1922,Cc1cc(c(nc1)N)I,361.15
23344,Cc1cc(C=O)c(C)n1c1ccccn1,335.65
10049,OC1CCC2(C)C(=CCC3C2CCC2(C)CCCC32O)C1,475.15
9666,Clc1cccc(Cl)c1C=C(C#N)c1[nH0]c2ccccc2[nH0]1C,459.15
7161,CCCCCCC(=O)OCC,207.15
15763,N[C@H](CCP(C)(=O)O)C(=O)O,503.15
7897,c1ccc2cc(ccc2c1)S(=O)(=O)N,492.15
12073,O=[N+]([O-])C=Cc1ccc(N(C)C)cc1,461.15
6260,COc1c2c(ccc(=O)o2)cc3c1occ3,421.15
8142,CC(C)(C)NC=O,289.15
4589,CC(=O)c1ccc(cc1)N,379.15
11852,S1c2[nH0][nH0]c([nH0]2NC1c1ccc([N+](=O)[O-])cc1)c1ccc(OCC)cc1,371.15
14601,OCCc1ccccc1,246.15
15294,CNCCC=C1c3ccccc3CCc2ccccc12,487.15
8966,CCCN(CCC)C(=O)C(CCC(O)=O)NC(=O)c1ccccc1,415.15
20450,O=C(O)CCOc2cccc1ccccc12,419.65
11048,Oc1ccc(C)cc1C(O)Cc1ccccc1,356.15
4130,CC(=O)Nc1cccc(c1)[N+](=O)[O-],425.15
13885,COc1c(cccc1Cl)[N+]([O-])=O,331.15
19966,O=C(NC(C)C(=O)O)c1ccccc1,438.65
1217,Cc1c(nc(c(n1)C)C)C,358.15
6827,CCOCC,157.14999999999998
961,c1ccc(c(c1)C(=O)c2ccc(c(c2)[N+](=O)[O-])Cl)C(=O)O,473.15
22762,Clc1c(ccc(c1)N2C(=O)C=CC2=O)C,413.25
9232,S=C1N(N=C(N1N=Cc1sccc1)C(F)(F)F)CN1CCN(CC1)CN1N=C(N(N=Cc2sccc2)C1=S)C(F)(F)F,460.15
2391,c1cc(c(cc1[N+](=O)[O-])C(=O)Cl)Cl,332.15
279,CC(C)(C)c1ccc(cc1)Br,289.15
1954,COc1nc(nc(n1)SC)N,474.15
6321,CC(=O)CC(OC)OC,190.15
6055,c1cc2c(cc1N)scn2,361.15
1740,c1cc(c(c(c1)Cl)S(=O)(=O)Cl)Cl,326.15
22812,O=C(OC)[C@@]57C=C[C@H]6c2c(c(c1ccccc1)c4c(c2c3ccccc3)cccc4)[C@@H]5[C@]67C(=O)OC,483.0
14801,c1cccc5c1cc4c2c5cccc2c3ccccc34,437.15
8649,CCCCCCCCN(CCCCCCCC)CCCCCCCC,234.15
10753,O=[N+]([O-])c1cccc([N+](=O)[O-])c1COC(=O)OCc1c([N+](=O)[O-])cccc1[N+](=O)[O-],476.15
5962,Cc1ccc2c(c1)cn[nH]2,384.15
16703,O=C(CCCCCCC(=O)OCC)OCC,279.04999999999995
15354,O=P(O)(O)CO[C@H](C)Cn2cnc1c(N)ncnc12,551.15
1345,c1c(c(cc(c1F)F)F)C(=O)O,371.15
63,CCCS,160.14999999999998
17133,CC1NC(C)SC(C)S1,319.15
11893,S1c2[nH0][nH0]c([nH0]2NC1c1ccc([N+](=O)[O-])cc1)c1c[nH0]ccc1,519.15
3029,c1ccc(cc1)c2[nH]ccn2,421.15
10714,O=C(OC)C=1Cc2ccccc2C=1C,339.15
23013,OCCC(OC)C,188.15
3192,C(C(=O)O)(C(F)(F)F)C(F)(F)F,325.15
10852,O=C1Cc2c1c(C)c1c(c2C(=O)OC)C(C)C1=O,423.15
14221,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H](Cl)[C@H]1Cl,432.15
1454,c1cc(ccc1C(=O)CCl)Cl,374.15
14238,NNc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,474.15
9492,O=[N+]([O-])c1ccccc1C=CNC(=O)C,423.15
2598,COc1ccc(c(c1)F)C=O,318.15
18580,CC(C)(C)C(=O)OCOC(=O)C2N3C(=O)C(/N=C/N1CCCCCC1)C3SC2(C)C,392.15
8824,O=C(NC1CCN(CC1)CCc2c[nH]c3ccccc23)c4ccccc4,481.15
1817,Cc1cccc(c1C#N)C,363.15
10977,O=C(NN)c1c[nH0+]([O-])ccc1C,499.15
8253,CCCCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,380.15
18072,Clc1ccc(OCC(O)CO)cc1,351.15
8097,CCCCCCCCCCCCCCCCCC[Si](Cl)(Cl)Cl,293.15
3098,COc1ccccc1OCC(CO)O,354.15
21377,CNC(=O)Oc1cc2c(cc1)N(C)[C@@H]3N(C)CC[C@]23C,378.65
3446,COc1c(cc(cc1F)C(=O)O)F,438.15
11913,S(C)C(SC)=C(C#N)C(=O)OCC,327.15
9584,O=C1C(=COc2ccccc21)C=C1C(=O)c2ccccc2C1=C1C(=O)c2ccccc2C1=O,524.15
18236,Oc1cccc(c1)N(CC)CC,351.15
6822,CCOC(=O)C(=Cc1ccccc1)C(=O)OCC,303.15
633,c1ccc(cc1)CN2CN(CN(C2)Cc3ccccc3)Cc4ccccc4,323.15
11189,O=C(O)C1(C)CCC(CCc2ccccc2)C1(C)C,391.15
10115,O=C(OC)CCC(C)C1CCC2C3C(O)C(O)C4CCCCC4(C)C3CCC21C,378.15
6961,c1ccc(cc1)Nc2ccccc2,327.15
22014,NS(=O)(=O)c1ccc(SCCCCO)c(F)c1,377.15
7080,CCOC(=O)/C=C/c1cccc(c1)[N+](=O)[O-],348.15
3132,CC(C)n1cc(c2c1cccc2)c3ccc(cc3)F,370.15
18491,COc3ccccc3N2CCN(CCCNC1=CC(=O)N(C)C(=O)N1C)CC2,430.15
2940,c1ccc2cc(ccc2c1)C=O,334.15
20271,O=Cc1ccnc2ccccc12,324.15
1032,CSc1ccccc1C#N,309.15
21598,COc1cc(OC)c(cc1OC)/C=CC,335.65
6804,C1CCC(CC1)C(C2CCCCC2)O,334.15
21279,CC(SCCSP(=O)(OC)OC)C(=O)NC,316.15
11043,Oc1ccccc1C(O)c1ccc(C)cc1,378.15
20489,CS(=O)(=O)Nc1cc(c(Cl)cc1Cl)N2N=C(C)N(C2=O)C(F)F,395.15
679,Cc1ccc(cc1)CCc2ccc(cc2)C,354.15
21232,CC2(O)CCC1C3CC=C4CC(O)CCC4(C)C3CCC12C,479.15
4169,c1ccc(cc1)OCC(CO)O,331.15
17167,C1=CCC=CC1,223.95
8599,C(CO)N(CCO)CCO,293.15
13533,O=C(O)COc1ccccc1,373.15
12523,O1COc2cc(C#N)ccc12,367.15
21757,Oc1ccccc1C=CC,267.15
4122,CCC(C)CC(=O)O,231.15
9815,O=[N+]([O-])c1ccccc1C=C([N+](=O)[O-])c1ccccc1,380.15
9787,O=[N+]([O-])C=Cc1cccc(c1)C=C[N+](=O)[O-],477.15
23213,CCOC(=O)C1=CC=C(C=C1)O,389.15
9745,O=[N+]([O-])c1ccccc1C=C1c2ccccc2NC1=O,355.15
8140,CC(C)(C)/[N+](=C/c1ccccc1)/[O-],346.15
170,CCCCCCCCCCCCCCC=C,277.15
2882,Cc1nc(cs1)c2ccccc2,327.15
3205,c1cc(cc(c1)N)Cc2cccc(c2)N,355.15
20699,Cc1ccc(cc1)C(O)c2ccccc2,325.15
11535,ICCc1ccc(cc1)CCI,384.15
13582,O=[N+]([O-])c1ccccc1Cl,307.15
16177,CC2(C)C1CCC2(C)C(=O)C1=O,472.15
1033,CSc1ccc2ccccc2c1,336.15
18967,O=C1CCc2ccccc2O1,298.15
17181,OC(=O)CCC(C)CC(=O)O,374.15
1385,CC(C)c1cc(c(c(c1)C(C)C)S(=O)(=O)Cl)C(C)C,369.15
1295,c1cc(c(c(c1)O)O)C=O,381.15
8875,CC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O,450.15
11335,O=C(Nc1cccc(N=[N+]([O-])c2cccc(NC(=O)C)c2)c1)C,527.15
20404,C=C(C)CCC=C(/C)C,203.15
14329,O=C=Nc1ccc(cc1)Cc2ccc(N=C=O)cc2,310.35
19001,OC1C(O)COC(O)C1O,431.15
17527,Oc2c3ccccc3cc1ccccc12,425.15
17291,Brc1cc(Br)c(Br)c(Br)c1Br,433.65
13504,CC(C)(C)c1ccc(O)cc1,373.15
7360,CC(=C)OC(=O)C,180.15
8871,O=C1CN(CC2N1CCc3ccccc23)C(=O)C4CCCCC4,409.15
15640,COc3cc4CC[C@@H]2[C@H](CC[C@@]1(C)[C@H]2CC[C@@]1(O)C#C)c4cc3,423.65
1497,CC(=O)N(C)c1ccc(cc1F)F,357.15
15659,O=C1CCc2cc(ccc2N1)OCCCCc4nnnn4C3CCCCC3,433.15
8992,Cc1cc(cc(C)c1CC2=NCCN2)C(C)(C)C,404.15
747,C(CCCCCCO)CCCCCO,356.15
19809,O=C(Oc1ccccc1)CCCCCCCCCCCCCCCCC,325.15
5981,Cc1c(nc[nH]1)C=O,441.15
16166,Nc1ccc(cc1)C(=O)OCCCCC,325.15
2206,c1ccc2c(c1)[nH]c(n2)Br,471.15
3056,c1ccc2c(c1)C(=O)OS2(=O)=O,393.15
15538,O=S(C)(=O)Nc1ccc(cc1)C(O)CNC(C)C,479.9
15280,FC(F)(F)c1cc(ccc1)Nc2ncccc2C(=O)O,476.15
590,COC(CBr)(CBr)OC,339.15
14956,C,91.14999999999998
7508,COC(=O)c1cc(cc(c1O)Br)Br,424.15
20631,Clc1c(O)c(Cl)c(O)c(Cl)c1O,409.15
19034,O=C4c1c(Br)c(Br)c(Br)c(Br)c1C(=O)N4CCN3C(=O)c2c(Br)c(Br)c(Br)c(Br)c2C3=O,718.15
1491,c1cc(c(cc1F)F)C(=O)N,434.15
6569,c1ccc(cc1)Br,242.15
15220,CC(=O)CC(C=1C(=O)c2ccccc2OC=1O)c3ccccc3,434.15
14412,O=C(O)C2=CN(CC)c1nc(C)ccc1C2=O,502.65
16556,CCCCCCCCCCCCCCCN,310.45
7089,CCOC(=O)c1ccc(c(c1)[N+](=O)[O-])NC(=O)C,369.15
5265,c1cc(ccc1O)I,366.15
13340,O=Cc1ccc(C=O)cc1,388.15
9154,O=C(O)C(C)=C(C)c1cccc(C)c1,436.15
3136,c1cc(ccc1CCC#N)O,329.15
9262,ON=C(CC)C1CC2(C)CCC1C2(C)C,366.15
8722,C([C@H]([C@@H]([C@H](CO)O)O)O)O,367.15
16454,Ic1cccs1,233.15
7556,Cc1c2ccccc2sc1C(=O)OC,377.15
15668,O=C1N=C(C=CN1CC)NS(=O)(=O)c2ccc(N)cc2,439.65
8379,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C,454.15
3325,CCC(=O)c1ccc(c(c1)O)O,419.15
5803,c1c(cc(c(c1F)Br)Br)Cl,311.15
22788,O=C(Nc1ccc(cc1)c2ccccc2)N,447.0
13625,COC(=O)c1ccc(cc1)C=C,309.15
4316,CS(=O)(=O)Nc1ccc(cc1)C#N,467.15
4674,c1ccc(cc1)C(CCBr)(C#N)c2ccccc2,341.15
23487,CC(C)(C)NC(=O)C(N(C)C(=O)CCCc4ccc3ccc2cccc1ccc4c3c12)c5ccc(C)cc5,414.15
8968,OC(C1=CC(C=C1)=C(c2ccccn2)c3ccccn3)(c4ccccn4)c5ccccn5,420.15
9982,[Si](OC(C)CC=1Oc2c3ccccc3c3OC4CC(=O)OC4c3c2C(=O)C=1)(C)(C)C(C)(C)C,461.15
16308,ClC(Cl)C(=O)N(CCOCC)Cc1ccc(CN(CCOCC)C(=O)C(Cl)Cl)cc1,413.15
4682,c1c(c(cc(c1S(=O)(=O)Cl)F)Br)F,308.15
21950,CCC=2SSC(=O)C=2c1ccccc1,355.15
3360,CCC(=O)C(=O)CC,263.15
17801,c3cc2ccc1ccccc1c2c4ccccc34,341.15
7202,CCOC=C,158.14999999999998
4764,c1cc(c(cc1C(=O)O)F)Br,485.15
19860,Cc1cccc(C)c1N(C)C,237.15
21254,O=C(O)CCCCC#CCC,287.15
19910,O=C(CCC)c1ccc(Cl)cc1,292.65
19295,FC(F)(F)c1cc(ccc1Cl)[N+]([O-])=O,295.15
824,c1ccc(c(c1)C(F)(F)F)n2ccnc2,325.15
23229,o1c(ccc1)CN,203.15
17335,C=C=C(C)C,159.54999999999998
11587,O=C(N1c2ccccc2CC1c1ccccc1)C,402.15
1612,c1c(c(sc1Cl)Cl)C(=O)O,421.15
20799,CN(C)C(C)C(=O)NC=2C(=O)N(c1ccccc1)N(C)C=2C,454.15
18226,Nc1ccc(cc1)c2nc3ccc(C)cc3s2,467.95
21671,CCC(=O)/C=C/c1ccccc1,311.65
11000,C=1C=Cc2ccc3C=CC=Cc4ccc(C=1)c2Cc43,403.15
1451,Cc1cc(nc(n1)Cl)Cl,319.15
4876,c1cc(c(cc1Cl)[N+](=O)[O-])N,389.15
1513,COc1ccc(c(c1)OC)C=O,342.15
2675,c1cc(oc1)C(=O)O,403.15
23446,O=S(=O)(Nc1ncccc1)c2ccc(N)cc2,465.15
9717,O=[N+]([O-])c1ccccc1C=C1C(=O)C2CCC(C)(C1=O)C2(C)C,414.15
6608,B1Oc2ccccc2O1,285.15
5089,c1cc(c(cc1F)C(F)(F)F)O,325.15
20045,Brc2cncc1ccccc12,314.65
22363,S=P(Oc1ccc(cc1)[N+]([O-])=O)(OCC)OCC,279.25
8713,C(=C/OC(=O)[O-])OC(=O)O,294.15
14574,O=[N+]([O-])c1cc(cc(C(=O)O)c1O)[N+]([O-])=O,443.65
2256,Cc1ccnc(n1)SCC(=O)O,465.15
1744,c1cc(c(c(c1)Cl)C(=O)Cl)Cl,290.15
19251,O=C(O)C(CC)Oc1ccccc1,371.15
4862,Cc1cc(c(cc1Cl)C(C)C)O,333.15
14961,Clc1nc(C(=O)OC)c(N)nc1N,485.65
811,CC(C)(C)C(=O)CS(=O)(=O)c1ccc(cc1)Cl,370.15
868,CC1=CC[C@@H](CC1)C(=C)C,199.15
11773,OC1(C#Cc2ccccc2)CCC2C3CCC4CCCCC4(C)C3CCC21C,376.15
17777,C1SCSCS1,493.15
9734,N(Nc1ccccc1)=C(C)C1=Cc2ccccc2C1,498.15
20718,O=C(C)NC(CC(=O)O)C(=O)O,411.65
20658,Clc3ccc(/N=C(SCc1ccc(Cl)cc1)Cn2cncn2)c(Cl)c3,363.15
3280,c1cc(c(cc1C(=O)N)Cl)Cl,414.15
21245,Cc1ccc2CC(C)CCc2c1,293.15
15395,O=C4CC[C@H]3C(CC[C@@H]2[C@@H]3CC[C@@]1(CC)[C@H]2CC[C@@]1(O)C#C)=C4,513.15
8785,Cc1ccccc1N2CCN(CC2)CCc3nnc4CCCCn34,431.15
15094,FS(=O)(=O)O,185.85
8596,[SiH](Cl)(Cl)Cl,146.14999999999998
13643,CC(C)(O)CCc1ccccc1,305.15
22750,Oc1c(cc(cc1OC)C)C=Cc2ccc(O)c(OC)c2,397.5
15603,O=C(c1ccc(cc1)C(C)C(=O)O)c2cccs2,397.45
3504,Cc1cc(cc(c1)C=O)C,282.15
3524,c1c(cc(c(c1C(=O)O)O)[N+](=O)[O-])[N+](=O)[O-],444.15
19847,CC(=O)c2ccc1ccccc1c2O,374.15
9210,O=C(Nc1ccc(C)cc1)c1ccccc1,429.15
15191,C[N+](C)(C)CCSP(=O)(OCC)OCC,411.15
5420,CCCCc1ccc(cc1)N,259.15
6724,C1CC=CC1,138.14999999999998
19084,O=C1C(=NN=C(C)N1N)c2ccccc2,440.05
5079,CCc1ccc(cc1)C,211.15
21228,Brc1cc2ncccc2cc1,307.15
2558,CCC1=NCCO1,211.15
22476,O=C(C)Cc1ccccc1,258.15
10036,O=C1C(C)C2CC(O)C3C1(C2O)C(O)CC1C(C)(C)CCC(O)C31CO,551.15
10597,O=C1N(N)C(N)=C(C#N)C(c2cccc(O)c2)=C1C#N,597.15
13396,Oc1ccc(C=O)cc1O,426.15
18164,CC(C)(C)c2cc(Sc1cc(c(O)cc1C)C(C)(C)C)c(C)cc2O,435.15
22907,[N+](=O)([O-])C1=CC=C(C=C1)\C(C(=O)O)=C/C2=CC=CC=C2,500.65
14331,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,386.15
14055,Cc1ccc(I)cc1,316.15
13698,Nc1ccc(cc1)c2ccccc2,327.15
8520,c1cscc1C(=O)O,412.15
14674,Clc2nc(Nc1ccccc1Cl)nc(Cl)n2,432.65
11153,O=C(OC1CC(C)CCC1C(C)C)CC#N,357.15
7319,c1cc2c(cc[nH]2)cc1C#N,379.15
19644,COC1CC1,154.14999999999998
5294,B(c1ccc(cc1C(F)(F)F)OC)(O)O,443.15
4473,Cc1cc(c(cc1C)[N+](=O)[O-])N,414.15
16501,O=[N+]([O-])c1cc(ccc1O)C=O,414.15
14234,CC(C)(O)[C@](O)([C@H](C)OC)C(=O)OCC1=CCN2CC[C@H](OC(=O)C(/C)=CC)[C@@H]12,370.15
10772,O1CCOC11c2ccccc2CCc2ccccc2C21OCCO2,384.15
18816,OC(CCN(C)C)(c1ccccc1Cl)c2ccccc2,393.15
9935,O=C1CC2C(=C)C(=O)C3(C1C14C(=O)OC3CC4C(C)(C)CCC1=O)C2O,523.15
23108,O=C(O)\C=C(/C)C,342.65
13015,CC(=O)C(=O)CC,221.15
2016,c1cc(c(c(c1)Cl)C(=O)O)N,424.15
19324,CC(C)C(Cl)=O,183.15
21788,CCCCCC(=NO)C(C)=O,332.15
3605,c1cncc(c1I)N,334.15
10879,O=C1Cc2cc(OC)ccc21,325.15
15544,CN2CCCC2c1cnccc1,194.15
9452,s1c2ccccc2[nH0]c1C(=NNc1cccc(F)c1)C#N,469.15
4604,c1cc(c(cc1N)C#N)C#N,454.15
6147,COc1ccc2c(c1)CCC(=O)C2,308.15
23235,C(=O)C=O,288.15
15834,O=C(O)[C@@H]3[C@@H](O)C[C@@]2(O)C[C@@H](O)C[C@H]4O[C@@H]4C=CC(=O)O[C@H](C)CC=CC=CC=CC=C[C@H](OC1O[C@H](C)[C@@H](O)[C@H](N)[C@@H]1O)C[C@@H]3O2,563.15
19179,Clc2cc(ccc2Oc1cc(C(=O)O)c(cc1)[N+]([O-])=O)C(F)(F)F,423.15
17012,O=C(CCC(=O)OCCC)OCCC,267.25
131,Cn1ccccc1=O,304.15
23374,C1=CC=C(C(=C1)C2=CC=C(C=C2)Cl)Cl,317.15
4643,c1ccc(cc1)COc2ccc(cc2)C(=O)O,462.15
12319,s1cc([nH0]c1C)C(=O)OCC,330.15
497,COc1cc(c(cc1Br)OC)Br,419.15
10528,s1cccc1C(=O)C1=NOC2C(=O)N(C(=O)C12)c1ccc(C)cc1,433.15
19661,O=C(NCCCC)c1ccc(Cl)cc1O,364.65
4826,c1c(csc1C=O)Br,319.15
6174,c1cc(=O)oc2c1cc(cc2)[N+](=O)[O-],461.15
19573,OC(=O)c1c(F)cccc1Cl,433.15
17683,FC(F)(F)c1ccccc1C(=O)O,384.15
15159,FC(F)(F)c1cccc(CC(C)NCC)c1,383.15
17060,Cc1cc(C)cc(C)c1S(=O)(Cl)=O,329.15
19620,O=C(O)c4ccccc4C1c3ccc(O)cc3Oc2cc(O)ccc12,399.15
16651,CC(C)NC(=O)C=C,337.15
9395,O=C(N)NN=C(CC)CCCc1ccccc1,422.15
6324,C=CC(=O)N,357.15
10393,S=C1Sc2[nH0][nH0]c([nH0]2N1)C(F)(F)F,433.15
9771,O=[N+]([O-])c1cc(ccc1C=CC(=O)OC)C=CC(=O)OC,439.15
10252,S(C1(C#N)CC1(SC(C)(C)C)C#N)C(C)(C)C,377.15
14280,COc1ccc2C[C@H]4N(C)CC[C@@]35[C@@H](Oc1c23)[C@@H](O)C=C[C@@H]45,428.15
19469,OB(O)c1ccccc1,492.15
19580,FC(=O)c1ccccc1,245.15
17648,O=C(O)C1(C)CCCC2(C)C3CCC(C)(C=C)C=C3CCC12,491.65
12233,O=C(OC1C(OC(C)C(OC(=O)C)C1OC(=O)C)OCc1ccccc1)C,385.15
16668,O=C(C)c1cc(Br)ccc1,280.65
15219,O=C(O)C1C(O)CC(=O)CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C(O)C(C)C=CC=CCCC=CC=CC=CC=CC(CC1O)OC2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O,433.15
17407,CC(C)c1ccccc1C(C)C,216.15
11148,O=C(OC1CC(C)CCC1C(C)C)C(C(=O)c1ccccc1)C(=O)c1ccccc1,412.15
15244,O[C@@]1(CCCC[C@@H]1CN(C)C)c2cc(OC)ccc2,453.65
7541,COc1ccc(cc1C#N)C(=O)OC,395.15
763,COC(C(F)F)(F)F,166.14999999999998
15299,CN(C)Cc1c2cc3CN4C(=O)C=5COC(=O)[C@](O)(CC)C=5C=C4c3nc2ccc1O,488.65
5924,Cc1ccc(cn1)O,442.15
15759,N[C@@H](CN1C=CC(=O)C(O)=C1)C(=O)O,501.15
21186,O=C(C)OC1CC(C)CCC1C(=C)C,358.15
5066,CCc1ccc(c(c1)OC)O,288.15
6840,CCOC(=O)c1ccccc1C(=O)OCC,209.15
7594,COc1cc(ccc1O)/C=C/C(=O)OC,337.15
13876,COc1ccc(Br)cc1,283.15
2769,c1ccc(c(c1)CBr)I,329.15
22720,O=C(OC)c2ccc(OS(=O)(=O)c1ccc(cc1)C)cc2,363.5
1953,c1c(nc(nc1O)N)C(F)(F)F,563.15
16553,O=CN1CCCCC1,242.35
20338,Nc1cc(Cl)c(Cl)cc1N,433.65
18878,CC(=O)Oc2c(C)c(C)c1OC(C)(CCc1c2C)CCCC(C)CCCC(C)CCCC(C)C,245.65
11385,N(=Nc1ccc(cc1)c1ccc(NNc2ccccc2)cc1)c1ccccc1,446.15
8507,c1cc(sc1C(=O)O)C(=O)O,631.15
15766,O=C1N[C@@H]2[C@H](CCCCC(=O)O)SC[C@@H]2N1,505.15
4120,Cc1ccsc1C(=O)N,397.15
17016,S(Sc1ccccc1)c2ccccc2,335.15
10646,O=C(Nc1ccc(cc1)CCCCCCCC)c1ccc(cc1)CC,382.15
14612,CC1=C(C)C(=O)N2C(=O)C(C)=C(CBr)N12,425.15
9086,O=C1N(C)c2ccccc2C(O)=C1C1=NNC(=O)C1=CNC=1C(=O)N(N(C)C=1C)c1ccccc1,448.15
23401,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,489.15
4908,Cc1cc(ccc1Cl)O,339.15
9573,O=C1OC=2C(=Cc3ccccc3)CCCC=2C(c2ccccc2)C1(C)C,429.15
605,C1CC(CC(C1)O)O,303.15
15,c1ccc(cc1)N2CCCC2=O,339.15
13661,ClCC(Cl)(Cl)Cl,203.15
6412,c1ccc(cc1)S(=O)(=O)NN,376.15
22289,Clc1ccc(cc1)C2CCC(CC2)C=4C(=O)c3ccccc3C(=O)C=4O,490.65
16250,Clc2cc(ccc2/N=N/c1ccc(cc1)N(CCC#N)CCO)[N+]([O-])=O,430.15
5766,c1cc(ncc1Br)[N+](=O)[O-],422.15
3049,CCC(=O)c1ccc[nH]1,323.15
7728,Cc1cccc(c1)C,226.15
3952,c1cc(cc(c1)F)C(=O)N,404.15
309,c1ccc(c(c1)Cl)Br,260.15
9675,Brc1ccc(NN=C2C(=O)NN=C2C(F)(F)F)cc1,485.15
9445,O=C(Cc1ccccc1)C(=NNc1ccccc1)Cc1ccccc1,410.15
12181,O(C)c1ccccc1c1ccccc1OC,429.15
1149,c1ccc(cc1)C(c2ccccc2)C(=O)N,439.15
18561,CNC(=O)OCc1cccc(COC(=O)NC)n1,409.65
2517,c1cc(ncc1F)C#N,316.15
13008,CC(C)(C)CCC,149.14999999999998
17052,CC(C)(C)C(=O)C(=O)O,363.65
2128,c1cc(c(cc1Cl)Br)O,306.15
702,c1ccc(cc1)C(CC(=O)c2ccccc2)C(=O)c3ccccc3,401.15
18320,OC(=O)c1cccc(C)c1O,438.65
4866,Cc1cc(cc(c1N)[N+](=O)[O-])Cl,395.15
3674,c1cc(c(nc1)[N+](=O)[O-])Br,377.15
3842,c1cc(cc(c1)Cl)C(F)(F)F,217.15
11776,O=C(OC1CCC2(C)C(CCC3C4CCC5(OCCO5)C4(C)CCC32)C1)C,426.15
19497,O=C(O)c2ccc3C(=O)c1ccccc1C(=O)c3c2,564.15
1111,COc1ccc(cc1)C(CN)c2ccc(cc2)OC,321.15
14433,CNC(=O)Oc2cccc1ccccc12,415.15
22682,O=C3C=CC(c1ccccc1)(c2ccccc2)C[C@@H]3[C@@H](O)C(c4ccccc4)c5ccccc5,457.0
12086,O=C1OC(OC(=O)C1=Cc1oc(cc1)c1ccc(C)cc1)(C)C,439.15
14682,O=C(O)CCCc1ccc(cc1)N(CCCl)CCCl,337.15
637,C1=CC=C/C=CC=C1,268.15
8440,CC(C)(C)OC(=O)NN,312.15
2406,Cc1ccc(c(c1Cl)CO)F,342.15
13995,N#Cc1ccc(cc1)c2ccc(cc2)C#N,510.15
10803,O=C(C)c1c(O)c2ccccc2cc1c1ccccc1,328.15
6746,CCCCCCCCCC(=O)Cl,238.15
8888,O=S1(=O)CCN(CN1)CN2CCS(=O)(=O)NC2,427.15
9814,O=C(C=[N+]([O-])c1ccc(N(C)C)cc1)c1ccc(cc1)C(=O)C=[N+]([O-])c1ccc(N(C)C)cc1,406.15
13103,CC1(C)CCCCC1,240.15
16026,BrC(F)(F)C(Br)(F)F,162.74999999999997
9981,O=C1CCC2(C)C(CCC3C4CCC(O)(C#C)C4(C)CCC32)C1,494.15
2228,c1ccc(c(c1)CC(=O)O)Br,379.15
20434,OC(=O)c1cc(Cl)c(cc1Cl)C(=O)O,579.15
15590,Clc1cc(OCC#CI)c(Cl)cc1Cl,386.65
13958,O=C(C)c1ccc(Br)cc1,324.15
5612,c1cc(cc(c1)F)c2[nH]nnn2,416.15
22278,Cl[C@@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,432.65
5455,CC(=O)Nc1ccc(cc1)[N+](=O)[O-],489.15
7879,CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,441.15
7686,CN(C)c1ccc(cc1)/N=N/c2ccccc2C(=O)O,454.15
70,c1ccc(cc1)C2(CCCC2)C(=O)O,433.15
7878,CC(C)C[C@@H](C(=O)O)NC(=O)C,451.15
5768,c1c(cc(c(c1C=O)O)OC(F)(F)F)Br,319.15
1178,B(c1cc(c(c(c1F)F)F)F)(O)O,526.15
21018,CC(C)C3=CCC1C(CCC2C(C)(CCCC12C)C(=O)O)=C3,423.15
16680,O=C(C)Nc2ccccc2c1ccccc1,394.15
20904,C1CCCCC1C(C2CCCCC2)C3CCCCC3,321.15
10083,O=C(OC1COC(C#N)C(OC(=O)C)C1OC(=O)C)C,407.15
20293,Clc1cncc(Cl)n1,329.65
2010,CCCS(=O)(=O)c1ccc2c(c1)nc([nH]2)N,494.15
10877,O=C1Cc2cc(OC)c(C)cc21,361.15
18234,c1cc(ccc1)N2CN(CN(C2)c3ccccc3)c4ccccc4,417.15
17120,Oc1cc(ccc1OC)C(=O)O,524.65
10190,Nc1[nH0]c[nH0]c2[nH0]([nH0]cc21)Cc1ccc(C)cc1,495.15
17253,Clc1ccccc1OCC(=O)O,421.65
1902,c1c(cnc(c1Cl)N)Cl,355.15
10281,O=C1CCC2(CC1C(=O)O)Cc1cc(OC)ccc1C2=O,393.15
